Timestamp,Open,High,Low,change,Volume (BTC),Volume (Currency),Weighted Price
2021-3-12 4:24,56601.58,56653.82,56552.1,56748.5008,1.08,61186.84,56594.23
2021-3-12 4:25,56587.17,56632.94,56580.1,56742.9557,0.49,27554.81,56600.55
2021-3-12 4:26,56635.76,56662.27,56628.71,56737.63438,0.06,3250.71,56641.6
2021-3-12 4:27,56655.53,56656.41,56565.09,56732.5428,3.4,192359.1,56608.87
2021-3-12 4:28,56565.63,56620.94,56565.63,56727.68631,1.45,82030.51,56599.77
2021-3-12 4:29,56628.41,56640.21,56601.47,56723.06919,0.23,12936.03,56605.39
2021-3-12 4:30,56608.26,56608.26,56558.44,56718.69482,0.87,49155.77,56582.85
2021-3-12 4:31,56536.34,56553.02,56518.56,56714.56578,1.67,94287.86,56536.68
2021-3-12 4:32,56537.28,56611.93,56537.28,56710.68343,2.75,155638,56591.18
2021-3-12 4:33,56611.93,56664.08,56611.93,56707.04775,0.12,6559.24,56657.54
2021-3-12 4:34,56672.11,56680.31,56618.31,56703.65796,2.04,115419.61,56650.97
2021-3-12 4:35,56680.31,56714.55,56670.57,56700.5129,0.55,30931.85,56689.05
2021-3-12 4:36,56705.09,56712.23,56683.28,56697.6111,0.34,19242.59,56706.54
2021-3-12 4:37,56684.07,56711.99,56684,56694.95094,0.65,37032.18,56696.44
2021-3-12 4:38,56704.32,56747.44,56699.42,56692.53082,0.59,33475.86,56718.25
2021-3-12 4:39,56738.18,56742.48,56737.04,56690.34916,0.89,50353.9,56740.19
2021-3-12 4:40,56741.98,56741.98,56678.55,56688.40484,3.29,186397.45,56685.09
2021-3-12 4:41,56691.73,56704.99,56655.88,56686.69708,2.46,139616.01,56678.96
2021-3-12 4:42,56652.44,56697.98,56646.4,56685.22508,3.94,223596.17,56681.67
2021-3-12 4:43,56654.49,56663.34,56569.12,56683.98784,2.23,126416.3,56601.07
2021-3-12 4:44,56575.39,56575.39,56547.86,56682.98447,0.64,36034.02,56568.54
2021-3-12 4:45,56546.57,56684.23,56546.57,56682.2132,0.91,51817.46,56658.41
2021-3-12 4:46,56673.97,56686.99,56650.2,56681.6712,0.18,10472.89,56663.91
2021-3-12 4:47,56657.22,56657.22,56575.12,56681.35568,1.17,66333.16,56630.19
2021-3-12 4:48,56624.81,56690.46,56624.81,56681.26365,0.36,20187.74,56652.11
2021-3-12 4:49,56679.89,56712.86,56674.63,56681.39165,0.38,21586.31,56682.08
2021-3-12 4:50,56715.36,56715.36,56704,56681.73622,0.05,3004.73,56705.03
2021-3-12 4:51,56720.62,56736.24,56720.62,56682.29407,0.42,23689.85,56728.58
2021-3-12 4:52,56715.59,56727.45,56688.31,56683.06208,1.83,103600.57,56717.28
2021-3-12 4:53,56736.24,56774.21,56736.24,56684.03755,3.22,182987.56,56766.04
2021-3-12 4:54,56762.66,56802.42,56721.74,56685.21812,3.06,173959.25,56768.6
2021-3-12 4:55,56726.24,56726.24,56692.94,56686.60209,3.17,179765.94,56714.7
2021-3-12 4:56,56686.22,56686.22,56664.07,56688.18807,1.11,62694.13,56675.52
2021-3-12 4:57,56695.89,56702.42,56655.07,56689.97495,2.36,133601.94,56678.28
2021-3-12 4:58,56649.13,56710.99,56642.23,56691.96144,1.7,96189.96,56692.61
2021-3-12 4:59,56707.25,56712.12,56673.24,56694.14614,0.95,54096.39,56686.39
2021-3-12 5:00,56711.43,56712.12,56658.53,56696.52762,2.12,119947.72,56689.74
2021-3-12 5:01,56734.75,56760.41,56734.75,56699.10459,0.63,35570.39,56749.51
2021-3-12 5:02,56772.62,56802.58,56759.38,56701.87586,2.72,154517.07,56768.98
2021-3-12 5:03,56784.09,56784.09,56742.45,56704.8406,1.48,84017.46,56771.79
2021-3-12 5:04,56728.65,56741.83,56718.56,56707.99849,2.47,139880.07,56725.64
2021-3-12 5:05,56734.89,56850,56734.89,56711.34949,1.18,66865.24,56829.37
2021-3-12 5:06,56848.57,56848.57,56797.62,56714.89383,0.35,19670.18,56839.36
2021-3-12 5:07,56808.94,56825.79,56759.47,56718.6327,2.84,161324.99,56814.34
2021-3-12 5:08,56771.92,56784.98,56752.73,56722.56807,2.48,140886.96,56769.58
2021-3-12 5:09,56786.98,56807.52,56765.64,56726.70219,1.36,77379.31,56780.62
2021-3-12 5:10,56790.47,56837.44,56780.56,56731.03774,3.55,201575.58,56825.82
2021-3-12 5:11,56806.42,56817.79,56774.66,56735.57786,0.84,47810.54,56797.45
2021-3-12 5:12,56764.32,56783.66,56764.32,56740.32644,0.16,9074.67,56779.52
2021-3-12 5:13,56783.66,56834.12,56783.66,56745.28777,0.62,35271.69,56809.43
2021-3-12 5:14,56828.9,56837.34,56781.77,56750.46646,0.12,6549.17,56826.79
2021-3-12 5:15,56774.88,56777.51,56754.31,56755.86779,0.87,49274.22,56773.02
2021-3-12 5:16,56799.13,56799.13,56728.94,56761.49738,0.56,31734.14,56757.56
2021-3-12 5:17,56728.82,56729.24,56674.11,56767.361,0.19,10659.5,56684.38
2021-3-12 5:18,56674.11,56674.11,56630.95,56773.46419,2.06,116480.45,56646
2021-3-12 5:19,56590,56590,56451.88,56779.81195,3.99,225278,56502.37
2021-3-12 5:20,56463.54,56463.54,56340.01,56786.40819,12.79,721587.67,56398.3
2021-3-12 5:21,56418.79,56439.11,56362.48,56793.25438,3.71,209057.29,56397.93
2021-3-12 5:22,56449.01,56514.16,56433.79,56800.34913,2.09,118081.66,56470.17
2021-3-12 5:23,56460.2,56523.74,56455.15,56807.68832,1.7,95984.52,56473.54
2021-3-12 5:24,56560.9,56578.25,56555.8,56815.26555,1.7,95961.44,56565.39
2021-3-12 5:25,56593.25,56729.78,56569.2,56823.0722,7.16,405849.69,56683.81
2021-3-12 5:26,56664.49,56766.55,56664.49,56831.09767,0.83,47360.8,56733.48
2021-3-12 5:27,56713.4,56756.63,56669.94,56839.33054,1.51,85782.14,56721.67
2021-3-12 5:28,56685.67,56760.12,56685.67,56847.75864,2.11,119440.76,56705.39
2021-3-12 5:29,56714.71,56714.71,56656.72,56856.36852,2.96,167555.55,56677.41
2021-3-12 5:30,56713.85,56791.75,56713.85,56865.14556,1.6,90549.18,56734.37
2021-3-12 5:31,56749.48,56839.11,56749.48,56874.07392,0.68,38409.1,56789.98
2021-3-12 5:32,56838.43,56860.95,56753.45,56883.13695,3.09,175317.36,56805.87
2021-3-12 5:33,56770,56801.98,56770,56892.31775,1.95,110679.63,56773.67
2021-3-12 5:34,56801.9,56812.8,56787.86,56901.59869,0.4,22946.72,56808.38
2021-3-12 5:35,56775,56902.61,56774.76,56910.96135,2.27,128885.62,56848.1
2021-3-12 5:36,56914.88,56966.96,56914.54,56920.38668,4.96,282209.15,56940.7
2021-3-12 5:37,56959.84,56986.87,56959.84,56929.85551,0.5,28722.36,56974.37
2021-3-12 5:38,56990.61,57000,56942.88,56939.34877,1,56786.14,56981.09
2021-3-12 5:39,56959.16,57023.75,56959.16,56948.84777,2.48,141162.78,56977.88
2021-3-12 5:40,56998.98,57044.98,56979,56958.33427,4.37,249175.91,57031.1
2021-3-12 5:41,57021.3,57061.84,56993.82,56967.7906,0.19,10861.96,57025
2021-3-12 5:42,57004.9,57067.64,57004.9,56977.19979,0.66,37836.41,57041.63
2021-3-12 5:43,57051.21,57051.21,56986.8,56986.54556,1.61,92057.48,57040.3
2021-3-12 5:44,57017.59,57027.17,56981.62,56995.81224,0.1,5417.95,57013.03
2021-3-12 5:45,56977.82,56977.82,56954.34,57004.98412,0.03,1654.81,56960.56
2021-3-12 5:46,56938.22,56944.66,56927.34,57014.04545,0.12,7062.56,56937.76
2021-3-12 5:47,56947.53,56975.37,56947.41,57022.98009,0.52,29469.55,56954.04
2021-3-12 5:48,56972.46,56990.65,56972.46,57031.77125,0.87,49721.49,56979.38
2021-3-12 5:49,56992.76,57070.28,56987.98,57040.40179,2.57,146450.17,56998.73
2021-3-12 5:50,57079,57102.54,57039.77,57048.85424,2.29,130601.57,57090.81
2021-3-12 5:51,57115.58,57206.01,57115.58,57057.11135,2.58,147737.39,57170.64
2021-3-12 5:52,57172,57183.61,57152.67,57065.1563,2.78,158779.67,57166.95
2021-3-12 5:53,57161.77,57173.45,57161.77,57072.97316,1.24,70650.49,57164.87
2021-3-12 5:54,57160.07,57236.66,57160.07,57080.54668,3.72,212475.73,57188.78
2021-3-12 5:55,57237.59,57237.59,57198.58,57087.86236,3.35,191793.31,57217.63
2021-3-12 5:56,57198.58,57217.47,57198.58,57094.90692,0.57,32472.27,57200.28
2021-3-12 5:57,57196.36,57216.55,57161.21,57101.66791,1.82,104052.52,57181.23
2021-3-12 5:58,57207.13,57207.13,57108.11,57108.13383,2.52,143965.76,57148.14
2021-3-12 5:59,57144.58,57161.35,57133.95,57114.29399,1.79,102062.53,57146.16
2021-3-12 6:00,57156.45,57213.38,57156.33,57120.13768,3.88,221996.91,57187.15
2021-3-12 6:01,57223.6,57325.51,57196.58,57125.65452,1.72,98523.59,57243.98
2021-3-12 6:02,57288.15,57376.16,57261.02,57130.83467,12.15,696696.01,57336.27
2021-3-12 6:03,57370.18,57385.93,57335.63,57135.66965,4.39,251832.06,57365.44
2021-3-12 6:04,57364.18,57435.91,57361.21,57140.1529,11.85,680371.44,57398.09
2021-3-12 6:05,57378.93,57378.93,57293.91,57144.27958,2.38,136684.22,57331.75
2021-3-12 6:06,57296.49,57336.19,57296.49,57148.04675,2.65,151837.8,57304.19
2021-3-12 6:07,57304.77,57336.82,57266.53,57151.45263,24.15,1383635.27,57294.84
2021-3-12 6:08,57284.75,57288.8,57241.8,57154.49688,0.57,32642.98,57268.8
2021-3-12 6:09,57266.23,57285.93,57222.06,57157.18031,2.82,161421.6,57262.27
2021-3-12 6:10,57246.53,57263.52,57245.58,57159.50462,1.39,79866.47,57251.96
2021-3-12 6:11,57259.55,57259.55,57209.7,57161.47212,0.06,3376.72,57222.4
2021-3-12 6:12,57204.34,57218.58,57159.09,57163.08592,3.67,209733.33,57180.43
2021-3-12 6:13,57202.79,57218.58,57202.79,57164.34957,0.87,49935.44,57204.83
2021-3-12 6:14,57222.44,57248.19,57222.44,57165.26673,0.84,48043.06,57226.84
2021-3-12 6:15,57246.37,57246.37,57238.54,57165.84148,0.01,510.06,57239.99
2021-3-12 6:16,57232,57240.88,57230,57166.07852,0.28,15913.32,57231.05
2021-3-12 6:17,57217.89,57234.57,57208.14,57165.98312,0.26,14706.26,57211.15
2021-3-12 6:18,57208.14,57208.14,57122.82,57165.56111,0.81,46341.94,57152.1
2021-3-12 6:19,57167.78,57168.63,57102.02,57164.81864,0.5,28746.26,57132.46
2021-3-12 6:20,57104.65,57115.67,57065.77,57163.76156,1.71,97688.99,57088.23
2021-3-12 6:21,57095.37,57136.62,57094.22,57162.39534,3.9,222507.02,57116.38
2021-3-12 6:22,57091.5,57121.31,57074.95,57160.72493,1.2,68515.79,57103.38
2021-3-12 6:23,57118.86,57159.77,57118.86,57158.75484,1.67,95405.13,57142.16
2021-3-12 6:24,57156.12,57162.21,57135.01,57156.48925,0.12,7070.55,57156.66
2021-3-12 6:25,57157.09,57157.09,57124.85,57153.93233,0.28,15716.98,57132.7
2021-3-12 6:26,57129.7,57142.75,57129.7,57151.08829,0.73,41819.09,57133.76
2021-3-12 6:27,57156.94,57171.38,57156.94,57147.96118,2.22,126838.41,57160.5
2021-3-12 6:28,57171.38,57234.14,57171.38,57144.55496,2.48,141785.58,57200.45
2021-3-12 6:29,57235.2,57235.2,57155.46,57140.87377,5,286054.53,57210.79
2021-3-12 6:30,57213.59,57220.66,57206.51,57136.92245,10.06,575524.61,57217.81
2021-3-12 6:31,57215.96,57218.92,57174.19,57132.70642,1.05,59775.7,57199.42
2021-3-12 6:32,57180.26,57209.54,57175.58,57128.23161,1.82,104101.65,57191.67
2021-3-12 6:33,57157.74,57193.99,57091.5,57123.50437,2.86,163205.58,57146.21
2021-3-12 6:34,57111.64,57111.64,57091.5,57118.53143,0.59,33950.09,57106.73
2021-3-12 6:35,57123.41,57137.09,57093.8,57113.31944,1.1,62813.78,57126.49
2021-3-12 6:36,57137.09,57208.49,57137.09,57107.87491,0.91,51987.22,57170.04
2021-3-12 6:37,57210.9,57210.9,57162.58,57102.20449,2.41,137511.17,57171.79
2021-3-12 6:38,57147.02,57166.27,57136.49,57096.31563,0.39,22296.11,57148.64
2021-3-12 6:39,57136.49,57195.67,57130.54,57090.21644,0.28,15923.75,57160.4
2021-3-12 6:40,57172.81,57172.81,56997.94,57083.91534,7.23,412514.19,57025.98
2021-3-12 6:41,57098.91,57111.17,57023.56,57077.42156,4.38,250307.73,57101.12
2021-3-12 6:42,57048.55,57055.89,57014.01,57070.74411,0.14,7837.58,57042.07
2021-3-12 6:43,57052.44,57072.44,57033.85,57063.89215,0.35,19897.48,57065.97
2021-3-12 6:44,57031.88,57061.7,57031.88,57056.8744,0.06,3170.67,57057.9
2021-3-12 6:45,57035.29,57035.45,56890,57049.69933,1.65,94120.03,56977.37
2021-3-12 6:46,56971.5,57000,56964.94,57042.37544,1.73,98457.55,56974.57
2021-3-12 6:47,57000,57080.58,57000,57034.91064,5.24,298885.26,57033.19
2021-3-12 6:48,57043.05,57077.94,57043.05,57027.31249,5.16,294560.17,57076.51
2021-3-12 6:49,57079.07,57107.59,57079.07,57019.58889,1.27,72320.1,57079.35
2021-3-12 6:50,57092.81,57092.81,57071.91,57011.74815,1.64,93670.05,57072.01
2021-3-12 6:51,57059.22,57071.24,57058,57003.79922,1.01,57661.01,57059.53
2021-3-12 6:52,57057.7,57057.7,56966.01,56995.75154,1.42,81047.08,56982.37
2021-3-12 6:53,56976.14,56997.96,56943.28,56987.61499,2.6,147855.98,56976.13
2021-3-12 6:54,57001.02,57036.8,56996.7,56979.39929,0.74,42162.47,57010.21
2021-3-12 6:55,57036.8,57066.74,57036.3,56971.11426,1.19,67763.27,57050.42
2021-3-12 6:56,57069.79,57159.02,57069.79,56962.77013,6.05,345555.44,57139.65
2021-3-12 6:57,57095.87,57116.2,57060.24,56954.37787,1.75,99816.17,57074.99
2021-3-12 6:58,57061.22,57095.01,57030,56945.94959,4.29,245043.74,57060.89
2021-3-12 6:59,57037.48,57068.15,57033.89,56937.49829,2.24,127969.3,57050.18
2021-3-12 7:00,57052.16,57052.16,56914.95,56929.03766,1.05,59962.64,56949.66
2021-3-12 7:01,56914.95,56922.51,56826.8,56920.58228,2.72,154843.88,56865.86
2021-3-12 7:02,56815.57,56820.87,56760,56912.14667,1.98,112239.35,56800.08
2021-3-12 7:03,56795.18,56813.63,56703.5,56903.74463,5.12,290616.95,56718.57
2021-3-12 7:04,56738.25,56818.07,56730,56895.38885,0.3,17156.17,56770.76
2021-3-12 7:05,56788.15,56858.38,56788.15,56887.09048,1.63,92565.9,56831.61
2021-3-12 7:06,56800,56800,56767.51,56878.86009,0.54,30858.83,56779.95
2021-3-12 7:07,56739.85,56800.54,56734.86,56870.7078,2.28,129283.65,56745.19
2021-3-12 7:08,56761.21,56775.36,56761.21,56862.64288,0.04,2302.38,56763.97
2021-3-12 7:09,56796.46,56796.46,56767.26,56854.67409,0.21,11641.68,56774.85
2021-3-12 7:10,56767.55,56787.58,56767.24,56846.8094,0.57,32419.44,56772.03
2021-3-12 7:11,56750,56774.82,56667.03,56839.0561,8.27,469148.53,56742.73
2021-3-12 7:12,56732.61,56768.66,56692.19,56831.42092,0.77,43631.16,56701.33
2021-3-12 7:13,56768.66,56792.11,56741.92,56823.90961,0.53,30034.52,56785.56
2021-3-12 7:14,56726.75,56726.75,56683.63,56816.52748,0.1,5578.3,56722.37
2021-3-12 7:15,56683.63,56743.35,56667.32,56809.27917,2.53,143233.79,56707.15
2021-3-12 7:16,56742.45,56755.31,56725.17,56802.16833,0.33,18848.79,56728.82
2021-3-12 7:17,56709,56748.39,56709,56795.19781,0.88,49972.78,56729.08
2021-3-12 7:18,56739.32,56763.17,56738.28,56788.36987,1.49,84370.42,56747.39
2021-3-12 7:19,56733.68,56743.3,56725.56,56781.6862,2.86,162062.72,56737.32
2021-3-12 7:20,56735.95,56742.69,56718.73,56775.14806,0.47,26872.21,56736.85
2021-3-12 7:21,56735.95,56742.72,56735.95,56768.75632,0.35,20005.77,56740.18
2021-3-12 7:22,56732.68,56734.73,56563.76,56762.51155,7.45,421968.1,56654.51
2021-3-12 7:23,56556.26,56570.46,56500,56756.41412,10.13,572399.08,56524.43
2021-3-12 7:24,56529.86,56538.07,56500,56750.46296,4.04,228159.06,56519.03
2021-3-12 7:25,56500,56640.21,56464.38,56744.65526,8.18,462594.27,56520.91
2021-3-12 7:26,56618.28,56686.83,56570.14,56738.98635,3.97,224867.05,56610.59
2021-3-12 7:27,56655.54,56829,56655.54,56733.45046,1.89,107155.87,56713.82
2021-3-12 7:28,56771.96,56771.96,56651.94,56728.04099,10.35,586477.21,56688.18
2021-3-12 7:29,56708.63,56784.24,56708.63,56722.75163,5.83,330665.67,56758.42
2021-3-12 7:30,56742.58,56742.58,56724.45,56717.57548,0.43,24398.62,56725.43
2021-3-12 7:31,56712.77,56830.05,56712.77,56712.50607,1.02,57887.71,56760.96
2021-3-12 7:32,56842.56,56888.64,56842.45,56707.53705,0.7,39548.91,56857.24
2021-3-12 7:33,56876.47,56876.47,56788.31,56702.66295,1.75,99283.31,56816.48
2021-3-12 7:34,56814.5,56850.36,56804.11,56697.87969,1.14,64970.99,56831.09
2021-3-12 7:35,56803.38,56818.79,56782.4,56693.18388,0.78,44453.29,56795.15
2021-3-12 7:36,56775.38,56775.38,56755.57,56688.57292,2.16,122852.36,56760.8
2021-3-12 7:37,56773.09,56773.09,56675.46,56684.04493,1.05,59848.27,56748.74
2021-3-12 7:38,56689.04,56698.34,56650.2,56679.59859,1.46,82961,56664.91
2021-3-12 7:39,56649.48,56664.97,56638.29,56675.23253,0.68,38237.74,56645.13
2021-3-12 7:40,56618.25,56653.55,56618.25,56670.94523,1.19,67192.85,56638.99
2021-3-12 7:41,56622.95,56705.51,56622.95,56666.73495,1.97,111826.45,56674.27
2021-3-12 7:42,56708.18,56745.29,56683.95,56662.59957,1.02,57576.16,56725.26
2021-3-12 7:43,56713.04,56717.16,56702.05,56658.5373,0.14,7940.94,56711.83
2021-3-12 7:44,56684.88,56774.55,56662.58,56654.54649,2.07,117672.49,56715.99
2021-3-12 7:45,56783.26,56816.61,56771.2,56650.62583,1.21,68568.45,56782.56
2021-3-12 7:46,56800,56835.46,56800,56646.77494,0.1,5408.52,56816.56
2021-3-12 7:47,56822.38,56822.38,56801.52,56642.99447,0.32,18332.74,56805.13
2021-3-12 7:48,56821.5,56858.23,56795.08,56639.28646,1.87,106080.42,56804.58
2021-3-12 7:49,56822.1,56822.1,56780.24,56635.65413,0.1,5635.4,56813.27
2021-3-12 7:50,56809.37,56809.37,56761.93,56632.102,2.54,144535.25,56799.94
2021-3-12 7:51,56784.47,56784.47,56697.23,56628.63594,0.3,17243.4,56730.35
2021-3-12 7:52,56677.85,56695.53,56600,56625.26283,1.11,62942.9,56627.07
2021-3-12 7:53,56627.86,56676.45,56597.63,56621.99006,1.82,102850.46,56627.94
2021-3-12 7:54,56654.89,56657.85,56511.6,56618.82485,5.07,286699.68,56593.2
2021-3-12 7:55,56636.86,56651.75,56621.78,56615.77484,1.53,86714.36,56629.06
2021-3-12 7:56,56652.9,56713.41,56650.96,56612.84769,3.88,220240.94,56694.78
2021-3-12 7:57,56714.55,56715.33,56696.1,56610.05108,0.09,5144.67,56705.61
2021-3-12 7:58,56694.44,56694.44,56610.79,56607.3933,0.14,7807.32,56652.8
2021-3-12 7:59,56610.3,56699.5,56594.69,56604.88326,0.21,11937.87,56656.33
2021-3-12 8:00,56670.74,56694.35,56505.31,56602.52992,7.57,428237.03,56563.57
2021-3-12 8:01,56569.2,56662.98,56569.2,56600.34286,0.89,50367.5,56592.95
2021-3-12 8:02,56603.82,56641.65,56540.03,56598.33142,3.1,175188.94,56576.44
2021-3-12 8:03,56555.37,56598.21,56476.18,56596.50523,3.42,193603.26,56535.9
2021-3-12 8:04,56494.2,56528.19,56477.48,56594.8735,4.91,277626.91,56502.08
2021-3-12 8:05,56487.04,56487.04,56322.35,56593.4445,4.37,246654.86,56404.19
2021-3-12 8:06,56417.24,56433.63,56367.28,56592.22577,2.2,123944.56,56409.23
2021-3-12 8:07,56410,56454.99,56399.25,56591.22346,2.18,122998.65,56434.59
2021-3-12 8:08,56411.16,56421.7,56381.69,56590.44201,2.05,115907.29,56407.46
2021-3-12 8:09,56394.21,56419.92,56248.5,56589.88443,7.83,441397.46,56357.86
2021-3-12 8:10,56356,56444.61,56355.95,56589.55216,3.02,170471.6,56387.27
2021-3-12 8:11,56399.27,56454.89,56399.27,56589.44507,3.47,196081.88,56428.89
2021-3-12 8:12,56384.29,56483.97,56384.29,56589.56156,1.77,99710.54,56431.93
2021-3-12 8:13,56481.89,56518.99,56474.7,56589.89857,1.14,64462.29,56506.91
2021-3-12 8:14,56498.58,56595.38,56498.58,56590.45222,1.32,74357.41,56534.6
2021-3-12 8:15,56606.71,56611.72,56473.84,56591.21792,1.23,69444.32,56518.57
2021-3-12 8:16,56473.92,56486.34,56434.64,56592.19113,1.27,71656.11,56456.57
2021-3-12 8:17,56474.86,56598.45,56466.85,56593.36641,3.55,200937.96,56555.6
2021-3-12 8:18,56610.77,56610.77,56567.26,56594.73738,1.73,98023.26,56580.27
2021-3-12 8:19,56553.26,56600.56,56553.26,56596.29765,2.86,161646.83,56570.81
2021-3-12 8:20,56562.52,56611.97,56558.1,56598.04071,4.65,263400.85,56585.08
2021-3-12 8:21,56550.05,56550.73,56491.52,56599.95984,2.12,119807.85,56528.61
2021-3-12 8:22,56477.76,56491.77,56429.31,56602.04821,1.98,111522,56451.12
2021-3-12 8:23,56458.31,56458.43,56388.31,56604.29826,3.24,182788.13,56412.54
2021-3-12 8:24,56390.87,56404.23,56384.92,56606.70116,3.24,182749.03,56393.97
2021-3-12 8:25,56409.38,56470.54,56409.38,56609.24638,4.34,244772.33,56451.66
2021-3-12 8:26,56448.9,56505.39,56373.74,56611.92171,7.36,415375.32,56466.25
2021-3-12 8:27,56440.14,56513.39,56436.3,56614.71379,4.27,241094.31,56486.44
2021-3-12 8:28,56516.31,56551.98,56488.13,56617.60758,1.04,58615.09,56518.27
2021-3-12 8:29,56526.88,56578.48,56526.88,56620.5872,1.51,85614.98,56554.87
2021-3-12 8:30,56522.29,56551.31,56511.05,56623.63597,0.78,43968.8,56522.56
2021-3-12 8:31,56537.17,56537.17,56484.4,56626.73675,0.66,37246.96,56505.18
2021-3-12 8:32,56629,56629,56629,56629.87172,0,25.23,56629
2021-3-12 8:33,56629,56778.95,56629,56633.02211,6.41,363672.3,56711.46
2021-3-12 8:34,56779,56858.76,56778.84,56636.16913,1.1,62736.46,56799.88
2021-3-12 8:35,56780.15,56814.72,56754.44,56639.29511,2.93,166589.29,56780.69
2021-3-12 8:36,56784.38,56784.38,56754,56642.38348,0.42,23939.28,56756.13
2021-3-12 8:37,56736.96,56762.1,56716.58,56645.41877,4.43,251595.25,56758.91
2021-3-12 8:38,56742.3,56742.41,56696.05,56648.38658,1.37,77847.89,56711.51
2021-3-12 8:39,56704.23,56736.43,56693.45,56651.27321,0.46,26235.29,56705.74
2021-3-12 8:40,56700.7,56716.69,56646.19,56654.06534,0.26,15018.64,56700.16
2021-3-12 8:41,56647.54,56707.41,56647.54,56656.75032,5.81,329264.79,56682.72
2021-3-12 8:42,56662.37,56662.37,56566.95,56659.31565,4.16,235478.8,56602.97
2021-3-12 8:43,56591.25,56640.21,56588.8,56661.74917,1.31,74097.26,56602.31
2021-3-12 8:44,56660,56660,56598.16,56664.03806,0.26,14504.17,56626.61
2021-3-12 8:45,56642.59,56729.26,56630.67,56666.16932,0.74,42083.23,56700.97
2021-3-12 8:46,56729.25,56838.82,56714.27,56668.12958,1.99,112716.07,56732.44
2021-3-12 8:47,56844.49,56879.41,56797.89,56669.90599,5.57,316889.34,56852.74
2021-3-12 8:48,56894.15,57019.67,56870.6,56671.48699,7.46,424380.7,56917.2
2021-3-12 8:49,57016.82,57100,56957.97,56672.86263,1.62,92171.12,57045.89
2021-3-12 8:50,56935.95,56937.56,56856.82,56674.02562,6.3,358338.46,56872.73
2021-3-12 8:51,56888.65,56905.01,56833.65,56674.97126,2.65,150714.85,56866.28
2021-3-12 8:52,56840.14,56871.75,56801.88,56675.69634,8.94,508580.04,56862.57
2021-3-12 8:53,56889.65,56896.73,56851.96,56676.19904,0.66,37617.21,56882.01
2021-3-12 8:54,56822.9,56843.52,56800,56676.47907,10,568244.67,56805.32
2021-3-12 8:55,56830.29,56851.19,56801.43,56676.53751,1.39,78897.83,56833.93
2021-3-12 8:56,56831.31,56839.31,56812.76,56676.37669,1.69,96109.91,56835.82
2021-3-12 8:57,56829.98,56843.35,56640.14,56675.99994,1.75,99112.89,56711.71
2021-3-12 8:58,56655.77,56662.46,56560.66,56675.41163,5.65,319954.12,56628.01
2021-3-12 8:59,56618.48,56664.82,56525.35,56674.61628,1.45,81841.65,56575.39
2021-3-12 9:00,56543.2,56543.2,56371.33,56673.61793,5.64,318628.92,56446.72
2021-3-12 9:01,56403.03,56484.97,56369.02,56672.41976,3.81,215130.46,56432.03
2021-3-12 9:02,56476.31,56541.67,56476.31,56671.02297,1.48,83881.76,56520.86
2021-3-12 9:03,56539.39,56635.87,56527.13,56669.42719,2.03,114658.27,56570.92
2021-3-12 9:04,56610.24,56617.4,56580,56667.63103,4.31,244071.22,56597.49
2021-3-12 9:05,56634.55,56794.13,56634.55,56665.63263,1.43,80980.18,56713.12
2021-3-12 9:06,56762.85,56779,56709.21,56663.42975,2.1,119141.88,56739.64
2021-3-12 9:07,56779,56779,56727.11,56661.02066,0.31,17365.61,56741.88
2021-3-12 9:08,56735.26,56795.58,56732.71,56658.40453,0.63,35941.93,56748.91
2021-3-12 9:09,56803.59,56803.59,56743.5,56655.58118,0.91,51937.08,56781.57
2021-3-12 9:10,56700,56717.28,56683.14,56652.55147,0.05,2659.88,56701.84
2021-3-12 9:11,56705.61,56705.61,56596.24,56649.31695,4.24,240101.64,56627.18
2021-3-12 9:12,56623.16,56699.91,56623.16,56645.87968,0.5,28134.78,56640.74
2021-3-12 9:13,56717.76,56743,56677.64,56642.24155,5.64,319677.13,56728.64
2021-3-12 9:14,56696.5,56724.21,56694.52,56638.40491,0.22,12499.32,56717.84
2021-3-12 9:15,56750.92,56750.92,56655.49,56634.37266,0.11,6097.85,56707.44
2021-3-12 9:16,56631.61,56665.63,56624.53,56630.14832,0.12,6737.99,56633.18
2021-3-12 9:17,56629.76,56629.76,56624.15,56625.73556,0.37,20794.39,56624.5
2021-3-12 9:18,56617.77,56624.15,56617.77,56621.13801,2.26,127755.94,56618.34
2021-3-12 9:19,56638.74,56638.74,56562.57,56616.35929,4.45,251974.52,56575.92
2021-3-12 9:20,56595.2,56650.23,56595.2,56611.40304,1.48,83704.68,56601.74
2021-3-12 9:21,56677,56677,56610.63,56606.27249,0.66,37210.35,56635.86
2021-3-12 9:22,56670.51,56689.51,56604.97,56600.97118,0.86,48591.11,56647.3
2021-3-12 9:23,56550,56560.45,56550,56595.50312,0.52,29239.51,56555.92
2021-3-12 9:24,56576.87,56596.62,56573.93,56589.87234,0.37,20844.35,56577.27
2021-3-12 9:25,56606.75,56606.76,56576.07,56584.08253,1.25,70718.45,56585.13
2021-3-12 9:26,56594.13,56622.75,56576.4,56578.13732,4.52,255905.78,56597.31
2021-3-12 9:27,56585.13,56665.77,56585.13,56572.04043,1.34,75660.46,56621.36
2021-3-12 9:28,56673.63,56718.82,56662.69,56565.79573,1.26,71283.39,56682.71
2021-3-12 9:29,56698.39,56715.49,56670.47,56559.40786,0.82,46455.91,56677.22
