TradingDate,Y1,Y2,Y3,change
2001-3-29,13.26518894,3.289042167,1.086421464,13.88273945
2001-3-30,13.31962994,3.347543669,1.012528901,13.94050104
2001-4-2,13.37144888,3.408681168,0.937289207,13.99791188
2001-4-3,13.42066493,3.472284505,0.860822833,14.05490676
2001-4-4,13.46731068,3.538223188,0.783246087,14.11144645
2001-4-5,13.51142065,3.606349362,0.704675289,14.16748938
2001-4-6,13.55304168,3.67655394,0.625223216,14.2230188
2001-4-9,13.59223246,3.748766097,0.544999728,14.27804231
2001-4-10,13.62906331,3.822952734,0.46411241,14.33259143
2001-4-11,13.66361582,3.899117905,0.382666027,14.38672118
2001-4-12,13.69596672,3.977262432,0.300751536,14.44048016
2001-4-13,13.72618883,4.057383134,0.218445271,14.49391142
2001-4-16,13.75435559,4.139455922,0.135826164,14.54705345
2001-4-17,13.78054082,4.223435218,0.052976243,14.59993978
2001-4-18,13.80481866,4.309253347,-0.030018907,14.65259865
2001-4-19,13.82726318,4.396819831,-0.113069197,14.70505252
2001-4-20,13.84794828,4.486020759,-0.196079517,14.75731767
2001-4-23,13.86694374,4.57673423,-0.27896677,14.80940349
2001-4-24,13.8843152,4.66882968,-0.361659398,14.86131227
2001-4-25,13.9001241,4.762167167,-0.444096866,14.91303884
2001-4-26,13.91443346,4.856638897,-0.526218317,14.9645917
2001-4-27,13.92731274,4.952167077,-0.607965021,15.01599627
2001-4-30,13.93883781,5.04870298,-0.689279654,15.06729436
2001-5-8,13.94907954,5.146185683,-0.770113022,15.11851845
2001-5-9,13.95810399,5.244541271,-0.85042375,15.16969155
2001-5-10,13.96597265,5.343682061,-0.930177994,15.22082711
2001-5-11,13.97274281,5.443505803,-1.009349393,15.27192916
2001-5-14,13.97846741,5.543894925,-1.087918384,15.32299181
2001-5-15,13.98320058,5.644758394,-1.165864308,15.37402026
2001-5-16,13.98699887,5.746030875,-1.243166578,15.42503156
2001-5-17,13.98992267,5.847671217,-1.319805072,15.47605516
2001-5-18,13.99203399,5.949662681,-1.39575867,15.52713109
2001-5-21,13.99339632,6.052012627,-1.471005223,15.57830975
2001-5-22,13.99407708,6.154750756,-1.545522744,15.62965331
2001-5-23,13.99414258,6.257930806,-1.619285996,15.68123208
2001-5-24,13.99366381,6.361627892,-1.692268481,15.73312829
2001-5-28,13.99271672,6.465936943,-1.764441619,15.78543544
2001-5-29,13.99138258,6.570971228,-1.835773998,15.83825789
2001-5-30,13.98973986,6.676865093,-1.906231247,15.89170549
2001-5-31,13.98786911,6.783771456,-1.9757792,15.94589673
2001-6-1,13.98585231,6.89186128,-2.044383804,16.00095794
2001-6-4,13.98377283,7.001322173,-2.112010355,16.05702249
2001-6-5,13.98171467,7.112357494,-2.178622734,16.11422966
2001-6-6,13.9797602,7.225142367,-2.244186048,16.17270562
2001-6-7,13.97799067,7.339822918,-2.308666705,16.2325635
2001-6-8,13.97648626,7.456515407,-2.372031926,16.29390304
2001-6-11,13.97532629,7.575305363,-2.434249545,16.35681033
2001-6-12,13.97458928,7.696246624,-2.495287595,16.42135742
2001-6-13,13.97435321,7.819360443,-2.555114111,16.48760208
2001-6-14,13.9746958,7.944634604,-2.613697032,16.55558769
2001-6-15,13.97569466,8.072022465,-2.671003952,16.62534285
2001-6-18,13.97742658,8.201441894,-2.727000797,16.69688007
2001-6-19,13.97996793,8.332774343,-2.781651815,16.77019566
2001-6-20,13.98339472,8.465863858,-2.834919278,16.84526928
2001-6-21,13.98778238,8.600516063,-2.88676282,16.92206318
2001-6-22,13.99320215,8.736538635,-2.937135527,17.00053422
2001-6-25,13.99971902,8.873746354,-2.985982956,17.080635
2001-6-26,14.00739346,9.01196182,-3.033245647,17.16231609
2001-6-27,14.01628552,9.15101281,-3.078859684,17.24552795
2001-6-28,14.02645393,9.290731948,-3.122756239,17.33022006
2001-6-29,14.03795738,9.4309551,-3.164861517,17.41634109
2001-7-2,14.05085544,9.571519156,-3.205096096,17.50383841
2001-7-3,14.06520599,9.71226243,-3.24337441,17.59265616
2001-7-4,14.08106689,9.853022962,-3.279605205,17.68273585
2001-7-5,14.09849543,9.993637518,-3.313691187,17.77401528
2001-7-6,14.11754391,10.13394537,-3.345530939,17.86642758
2001-7-9,14.13825845,10.27379137,-3.37502327,17.95990302
2001-7-10,14.16068293,10.41302311,-3.402067831,18.05437053
2001-7-11,14.18485452,10.5514933,-3.426566237,18.14975613
2001-7-12,14.21080051,10.68906269,-3.448425399,18.24598313
2001-7-13,14.23854095,10.82560059,-3.467561421,18.34297563
2001-7-16,14.26808886,10.96098407,-3.483899737,18.44065819
2001-7-17,14.29944971,11.09509677,-3.497374827,18.53895484
2001-7-18,14.33262225,11.22782807,-3.507930489,18.63778923
2001-7-19,14.36759875,11.35907143,-3.515519168,18.73708378
2001-7-20,14.40436418,11.48872306,-3.52010124,18.83675808
2001-7-23,14.44289683,11.6166807,-3.521645029,18.93672871
2001-7-24,14.48316535,11.74284268,-3.520125676,19.03690627
2001-7-25,14.52512781,11.86710789,-3.515526216,19.137195
2001-7-26,14.56873279,11.98937529,-3.507838928,19.2374937
2001-7-27,14.61391885,12.109543,-3.497065321,19.33769482
2001-7-30,14.6606146,12.2275075,-3.483216477,19.43768415
2001-7-31,14.70874376,12.3431632,-3.466313823,19.53734448
2001-8-1,14.75824561,12.45641136,-3.446381494,19.63657495
2001-8-2,14.80906498,12.56715726,-3.423440689,19.73528079
2001-8-3,14.86114621,12.67531316,-3.397509447,19.83337075
2001-8-6,14.91444021,12.78079636,-3.368605083,19.93076147
2001-8-7,14.96889631,12.88353074,-3.336742708,20.02737236
2001-8-8,15.02447255,12.98344423,-3.301938024,20.12313204
2001-8-9,15.08113132,13.08046799,-3.264205525,20.21797426
2001-8-10,15.13884,13.17453484,-3.223559385,20.31183764
2001-8-13,15.19756722,13.26557881,-3.180012863,20.40466239
2001-8-14,15.25727644,13.35353837,-3.133578017,20.49638785
2001-8-15,15.3179286,13.4383562,-3.084268377,20.58695464
2001-8-16,15.37948917,13.51997747,-3.032100805,20.67630908
2001-8-17,15.44192379,13.59835088,-2.977094111,20.76440039
2001-8-20,15.50520085,13.67342623,-2.919270088,20.8511812
2001-8-21,15.56928751,13.7451553,-2.858652772,20.93660509
2001-8-22,15.63414582,13.81349364,-2.795268287,21.02062491
2001-8-23,15.69973333,13.87840059,-2.729146394,21.10319356
2001-8-24,15.76600866,13.93983697,-2.660323104,21.18426684
2001-8-27,15.83292454,13.99776818,-2.588838109,21.26380007
2001-8-28,15.90043284,14.05216442,-2.514736987,21.34175221
2001-8-29,15.96849173,14.10299928,-2.438069953,21.41808995
2001-8-30,16.03706238,14.15024861,-2.358890166,21.49278425
2001-8-31,16.1061019,14.1938935,-2.277253405,21.56580718
2001-9-3,16.17556179,14.23392246,-2.19321856,21.63713228
2001-9-4,16.24539637,14.27032871,-2.106849948,21.70673914
2001-9-5,16.31555938,14.30311088,-2.018216726,21.77461123
2001-9-6,16.38599352,14.33227851,-1.927391941,21.84073222
2001-9-7,16.45663788,14.35785197,-1.834458573,21.9050918
2001-9-10,16.52743441,14.37985818,-1.739509657,21.9676874
2001-9-11,16.5983283,14.39832969,-1.642645857,22.02852343
2001-9-12,16.6692538,14.41330992,-1.543973674,22.08760451
2001-9-13,16.74014072,14.42485241,-1.443609446,22.1449399
2001-9-14,16.8109217,14.43301717,-1.341679211,22.20054621
2001-9-17,16.88152373,14.43787448,-1.238317755,22.25444357
2001-9-18,16.95187482,14.43950177,-1.133669464,22.30665843
2001-9-19,17.02190462,14.43798202,-1.027886393,22.35722265
2001-9-20,17.09152937,14.43340901,-0.921129476,22.40616632
2001-9-21,17.1606558,14.42588651,-0.813569976,22.45352001
2001-9-24,17.22919022,14.41552437,-0.70539234,22.49931879
2001-9-25,17.29702744,14.4024426,-0.596792402,22.54359685
2001-9-26,17.36405477,14.38677078,-0.487978628,22.58638981
2001-9-27,17.4301502,14.36864875,-0.379172853,22.62773392
2001-9-28,17.49518455,14.34822641,-0.270611028,22.66766739
2001-10-8,17.55902009,14.32566443,-0.16254359,22.70622977
2001-10-9,17.62151097,14.30113394,-0.05523595,22.74346199
2001-10-10,17.68250503,14.27481652,0.051031927,22.77940747
2001-10-11,17.74184477,14.24690297,0.15596575,22.81411182
2001-10-12,17.79936668,14.21759321,0.259258915,22.84762206
2001-10-15,17.85490272,14.18709525,0.360593244,22.87998679
2001-10-16,17.90828135,14.15562372,0.459640506,22.91125584
2001-10-17,17.95932834,14.12339892,0.556063616,22.94148007
2001-10-18,18.00786715,14.09064627,0.649517547,22.97071123
2001-10-19,18.05371909,14.05759612,0.739649683,22.99900177
2001-10-22,18.09670646,14.02447955,0.826107194,23.02640465
2001-10-23,18.13665332,13.99152763,0.908538531,23.05297343
2001-10-24,18.17338753,13.95897199,0.986594751,23.07876425
2001-10-25,18.20675369,13.92704211,1.059942978,23.10384581
